scientific_name,birdlife_id,cell_id,atlas_code,atlas_name,period_label,period_start_year,period_end_year,reference_year,source,source_url
Hirundo rustica,22712252,35VLH3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VLH4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VLJ3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VLJ4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VLK3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VLK4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VLL3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VLL4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMC1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMC2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMC3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMC4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMD1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMD2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMD3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMD4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VME1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VME2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VME3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VME4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMF1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMF2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMF3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMF4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMG1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMG2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMG3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMG4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMH1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMH2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMH3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMH4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMJ1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMJ2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMJ3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMJ4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMK1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMK2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMK3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VMK4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VML1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VML2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VML3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VML4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNC1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNC2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNC3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNC4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VND1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VND2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VND4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNE1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNE2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNF1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNF2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNF3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNG1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNH1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNH2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNH3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNH4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNJ1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNJ2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNJ3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNJ4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNK1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNK2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNK3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNK4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNL1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNL2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNL3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VNL4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VPC2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VPJ1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VPJ2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VPK1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VPK2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VPL1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35VPL2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WLM3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WLM4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WLN3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WLN4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WLP3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WLP4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WLQ4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMM1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMM2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMM3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMM4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMN1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMN2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMN3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMN4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMP1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMP2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMP3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMP4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMQ1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMQ2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMQ3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMQ4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMR1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMR2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMR3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMR4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMS1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMS2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMS3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMS4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMT1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMT3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMT4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMU1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WMU2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WNM1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WNM2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WNM3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WNM4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WNN1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WNN2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WNN3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WNN4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WNP1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WNP2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WNP3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WNP4,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WNQ1,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WNQ2,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
Hirundo rustica,22712252,35WNQ3,ebba1,EBBA1,EBBA1 (lata 80.),1980,1989,1985,European Breeding Bird Atlas official occurrence map,https://ebba2.info/maps/species/Hirundo-rustica/ebba1/occurrence/
